,FLT,FLT_next,REG,ITY,NAT,PAX,DES,ORG,start_time,end_time,arrival,towing,departure,stand,f,start,end,CGMS,prev,next,UID,disrupted,prev_stand,prev_start,prev_end
218,MI234,MI234,9VMGC,B738,PAX,0.0,KNO,,2019-05-13 00:00:00,2019-05-13 07:40:00,1.0,0.0,1.0,D40R,0.0,34.0,494.0,D42L,arr,dpt,218,0,D40R,34.0,494.0
219,MI233,MI936,9VMGC,B738,PAX,0.0,CTU,KNO,2019-05-13 11:05:00,2019-05-13 12:45:00,1.0,0.0,1.0,F30,0.0,699.0,799.0,E27R,arr,dpt,219,0,F30,699.0,799.0
220,MI935,MI935,9VMGC,B738,PAX,0.0,,CTU,2019-05-13 23:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,E1,0.0,1444.0,1473.0,F30,arr,tow,220,0,E1,1444.0,1473.0
221,MI473,MI602,9VMGI,B738,PAX,0.0,PNH,HYD,2019-05-13 06:10:00,2019-05-13 07:40:00,1.0,0.0,1.0,E27R,0.0,404.0,494.0,F59R,arr,dpt,221,0,E27R,404.0,494.0
222,MI601,MI754,9VMGI,B738,PAX,0.0,HKT,PNH,2019-05-13 12:40:00,2019-05-13 13:20:00,1.0,0.0,1.0,F52R,0.0,794.0,834.0,F52R,arr,dpt,222,0,F52R,794.0,834.0
223,MI753,MI238,9VMGI,B738,PAX,0.0,KNO,HKT,2019-05-13 17:40:00,2019-05-13 19:00:00,1.0,0.0,1.0,E6,0.0,1094.0,1174.0,F30,arr,dpt,223,0,E6,1094.0,1174.0
224,MI237,MI237,9VMGI,B738,PAX,0.0,,KNO,2019-05-13 22:20:00,2019-05-13 23:59:00,1.0,0.0,0.0,F37,0.0,1374.0,1473.0,D40L,arr,tow,224,0,F37,1374.0,1473.0
225,MI320,MI320,9VMGJ,B738,PAX,0.0,KUL,,2019-05-13 00:00:00,2019-05-13 06:00:00,1.0,0.0,1.0,F56L,0.0,34.0,394.0,D40L,arr,dpt,225,0,F56L,34.0,394.0
226,MI319,MI274,9VMGJ,B738,PAX,0.0,MDC,KUL,2019-05-13 08:35:00,2019-05-13 09:25:00,1.0,0.0,1.0,F30,0.0,549.0,599.0,F33,arr,dpt,226,0,F30,549.0,599.0
227,MI468R,MI468R,9VMGJ,B738,CRW,0.0,,RTN,2019-05-13 21:00:00,2019-05-13 23:59:00,1.0,0.0,0.0,E7,0.0,1294.0,1473.0,E6,arr,tow,227,0,E7,1294.0,1473.0
228,MI322,MI322,9VMGM,B738,PAX,0.0,KUL,,2019-05-13 00:00:00,2019-05-13 07:10:00,1.0,0.0,1.0,F35L,0.0,34.0,464.0,F52L,arr,dpt,228,0,F35L,34.0,464.0
229,MI321,MI606,9VMGM,B738,PAX,0.0,PNH,KUL,2019-05-13 09:55:00,2019-05-13 12:10:00,1.0,0.0,1.0,E24R,0.0,629.0,764.0,F41,arr,dpt,229,0,E24R,629.0,764.0
230,MI605,MI803,9VMGM,B738,PAX,0.0,DRW,PNH,2019-05-13 17:10:00,2019-05-13 18:30:00,1.0,0.0,1.0,E7,0.0,1064.0,1144.0,F33,arr,dpt,230,0,E7,1064.0,1144.0
231,MI424,MI424,9VMGE,B738,PAX,0.0,BLR,,2019-05-13 00:00:00,2019-05-13 07:05:00,1.0,0.0,0.0,474,0.0,34.0,459.0,E24R,arr,tow,231,0,474,34.0,459.0
232,MI424,MI424,9VMGE,B738,PAX,0.0,BLR,,2019-05-13 07:05:00,2019-05-13 09:05:00,0.0,0.0,1.0,E24L,0.0,459.0,579.0,E24R,tow,dpt,232,0,E24L,459.0,579.0
233,MI423,MI342,9VMGE,B738,PAX,0.0,KUL,BLR,2019-05-13 19:00:00,2019-05-13 20:00:00,1.0,0.0,1.0,F37,0.0,1174.0,1234.0,F37,arr,dpt,233,0,F37,1174.0,1234.0
234,MI341,MI341,9VMGE,B738,PAX,0.0,,KUL,2019-05-13 22:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,E12,0.0,1394.0,1473.0,D41,arr,tow,234,0,E12,1394.0,1473.0
235,MI346,MI346,9VMGL,B738,PAX,0.0,PEN,,2019-05-13 00:00:00,2019-05-13 08:05:00,1.0,0.0,1.0,F35R,0.0,34.0,519.0,E24L,arr,dpt,235,0,F35R,34.0,519.0
236,MI345,MI561,9VMGL,B738,PAX,0.0,CEB,PEN,2019-05-13 11:40:00,2019-05-13 12:35:00,1.0,0.0,1.0,E26,0.0,734.0,789.0,F34,arr,dpt,236,0,E26,734.0,789.0
237,MI561,MI561,9VMGL,B738,PAX,0.0,,DVO,2019-05-13 22:35:00,2019-05-13 23:59:00,1.0,0.0,0.0,F56L,0.0,1389.0,1473.0,D40R,arr,tow,237,0,F56L,1389.0,1473.0
238,MI348,MI348,9VSLG,A320,PAX,0.0,PEN,,2019-05-13 00:00:00,2019-05-13 08:00:00,1.0,0.0,0.0,486,0.0,34.0,514.0,F52R,arr,tow,238,0,486,34.0,514.0
239,MI348,MI348,9VSLG,A320,PAX,0.0,PEN,,2019-05-13 08:00:00,2019-05-13 10:00:00,0.0,0.0,1.0,D40R,0.0,514.0,634.0,F52R,tow,dpt,239,0,D40R,514.0,634.0
240,MI347,MI706,9VSLG,A320,PAX,0.0,CNX,PEN,2019-05-13 13:40:00,2019-05-13 15:15:00,1.0,0.0,1.0,F50,0.0,854.0,949.0,F30,arr,dpt,240,0,F50,854.0,949.0
241,MI705,MI705,9VSLG,A320,PAX,0.0,,CNX,2019-05-13 22:05:00,2019-05-13 23:59:00,1.0,0.0,0.0,F42,0.0,1359.0,1473.0,F52L,arr,tow,241,0,F42,1359.0,1473.0
242,MI772,MI772,9VSBG,A319,PAX,0.0,USM,,2019-05-13 00:00:00,2019-05-13 08:10:00,1.0,0.0,1.0,F59L,0.0,34.0,524.0,G9,arr,dpt,242,0,F59L,34.0,524.0
243,MI771,MI350,9VSBG,A319,PAX,0.0,PEN,USM,2019-05-13 12:35:00,2019-05-13 13:20:00,1.0,0.0,1.0,E2,0.0,789.0,834.0,E7,arr,dpt,243,0,E2,789.0,834.0
244,MI349,MI354,9VSBG,A319,PAX,0.0,PEN,PEN,2019-05-13 16:55:00,2019-05-13 19:00:00,1.0,0.0,1.0,E1,0.0,1049.0,1174.0,E24L,arr,dpt,244,0,E1,1049.0,1174.0
245,MI353,MI353,9VSBG,A319,PAX,0.0,,PEN,2019-05-13 22:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,D40L,0.0,1394.0,1473.0,F52R,arr,tow,245,0,D40L,1394.0,1473.0
246,MI441,MI774,9VSBH,A319,PAX,0.0,USM,VTZ,2019-05-13 05:50:00,2019-05-13 06:50:00,1.0,0.0,0.0,E20,0.0,384.0,444.0,F36,arr,tow,246,0,E20,384.0,444.0
247,MI441,MI774,9VSBH,A319,PAX,0.0,USM,VTZ,2019-05-13 06:50:00,2019-05-13 08:25:00,0.0,1.0,0.0,484,0.0,444.0,539.0,F36,tow,tow,247,0,484,444.0,539.0
248,MI441,MI774,9VSBH,A319,PAX,0.0,USM,VTZ,2019-05-13 08:25:00,2019-05-13 10:25:00,0.0,0.0,1.0,F37,0.0,539.0,659.0,F36,tow,dpt,248,0,F37,539.0,659.0
249,MI773,MI352,9VSBH,A319,PAX,0.0,PEN,USM,2019-05-13 14:55:00,2019-05-13 15:40:00,1.0,0.0,1.0,F52L,0.0,929.0,974.0,F33,arr,dpt,249,0,F52L,929.0,974.0
250,MI351,MI351,9VSBH,A319,PAX,0.0,,PEN,2019-05-13 19:25:00,2019-05-13 23:59:00,1.0,0.0,0.0,F35R,0.0,1199.0,1473.0,F52L,arr,tow,250,0,F35R,1199.0,1473.0
251,MI463,MI962,9VMGO,B738,PAX,0.0,SZX,COK,2019-05-13 04:25:00,2019-05-13 07:00:00,1.0,0.0,1.0,E5,0.0,299.0,454.0,F35L,arr,dpt,251,0,E5,299.0,454.0
252,MI961,MI414,9VMGO,B738,PAX,0.0,KTM,SZX,2019-05-13 15:45:00,2019-05-13 17:10:00,1.0,0.0,1.0,F56R,0.0,979.0,1064.0,F30,arr,dpt,252,0,F56R,979.0,1064.0
253,MI455,MI922,9VMGP,B738,PAX,0.0,XMN,CJB,2019-05-13 06:00:00,2019-05-13 08:00:00,1.0,0.0,1.0,F37,0.0,394.0,514.0,F37,arr,dpt,253,0,F37,394.0,514.0
254,MI921,MI474,9VMGP,B738,PAX,0.0,HYD,XMN,2019-05-13 17:30:00,2019-05-13 20:00:00,1.0,0.0,1.0,F52L,0.0,1084.0,1234.0,E27R,arr,dpt,254,0,F52L,1084.0,1234.0
255,MI811,MI811,9VMGN,B738,PAX,0.0,CNS,,2019-05-13 00:00:00,2019-05-13 01:11:00,1.0,0.0,1.0,F50,0.0,34.0,105.0,E2,arr,dpt,255,0,F50,34.0,105.0
256,MI812,MI608,9VMGN,B738,PAX,0.0,PNH,CNS,2019-05-13 15:25:00,2019-05-13 16:35:00,1.0,0.0,1.0,F41,0.0,959.0,1029.0,F37,arr,dpt,256,0,F41,959.0,1029.0
257,MI607,MI468D,9VMGN,B738,PAX,0.0,COK,PNH,2019-05-13 21:25:00,2019-05-13 22:30:00,1.0,0.0,1.0,F40,0.0,1319.0,1384.0,E7,arr,dpt,257,0,F40,1319.0,1384.0
258,MI471,MI482,9VMGK,B738,PAX,0.0,MLE,HYD,2019-05-13 08:05:00,2019-05-13 10:05:00,1.0,0.0,1.0,E2,0.0,519.0,639.0,F35L,arr,dpt,258,0,E2,519.0,639.0
259,MI481,MI481,9VMGK,B738,PAX,0.0,,MLE,2019-05-13 20:40:00,2019-05-13 23:59:00,1.0,0.0,0.0,F59L,0.0,1274.0,1473.0,E27L,arr,tow,259,0,F59L,1274.0,1473.0
260,MI568,MI568,9VSLQ,A320,PAX,0.0,CEB,,2019-05-13 00:00:00,2019-05-13 08:15:00,1.0,0.0,0.0,402,0.0,34.0,529.0,E24L,arr,tow,260,0,402,34.0,529.0
261,MI568,MI568,9VSLQ,A320,PAX,0.0,CEB,,2019-05-13 08:15:00,2019-05-13 10:15:00,0.0,0.0,1.0,E27R,0.0,529.0,649.0,E24L,tow,dpt,261,0,E27R,529.0,649.0
262,MI567,MI567,9VSLQ,A320,PAX,0.0,,CEB,2019-05-13 18:30:00,2019-05-13 23:59:00,1.0,0.0,0.0,F36,0.0,1144.0,1473.0,F52R,arr,tow,262,0,F36,1144.0,1473.0
263,MI632,MI632,9VMGB,B738,PAX,0.0,DAD,,2019-05-13 00:00:00,2019-05-13 09:00:00,1.0,0.0,1.0,F59R,0.0,34.0,574.0,F52L,arr,dpt,263,0,F59R,34.0,574.0
264,MI631,MI938,9VMGB,B738,PAX,0.0,CTU,DAD,2019-05-13 16:20:00,2019-05-13 17:45:00,1.0,0.0,1.0,F56L,0.0,1014.0,1099.0,F52R,arr,dpt,264,0,F56L,1014.0,1099.0
265,MI957,MI752,9VSLP,A320,PAX,0.0,HKT,CSX,2019-05-13 04:55:00,2019-05-13 08:30:00,1.0,0.0,1.0,479,0.0,329.0,544.0,F30,arr,dpt,265,0,479,329.0,544.0
266,MI751,MI640,9VSLP,A320,PAX,0.0,DAD,HKT,2019-05-13 13:05:00,2019-05-13 14:00:00,1.0,0.0,1.0,E27R,0.0,819.0,874.0,E1,arr,dpt,266,0,E27R,819.0,874.0
267,MI639,MI639,9VSLP,A320,PAX,0.0,,DAD,2019-05-13 20:15:00,2019-05-13 23:59:00,1.0,0.0,0.0,F32,0.0,1249.0,1473.0,E24L,arr,tow,267,0,F32,1249.0,1473.0
268,MI8921,MI972,9VMGD,B738,CHT,0.0,CKG,TPE,2019-05-13 01:08:00,2019-05-13 07:00:00,1.0,0.0,1.0,E3,0.0,102.0,454.0,E6,arr,dpt,268,0,E3,102.0,454.0
269,MI971,MI758,9VMGD,B738,PAX,0.0,HKT,CKG,2019-05-13 17:25:00,2019-05-13 18:30:00,1.0,0.0,1.0,F52R,0.0,1079.0,1144.0,E1,arr,dpt,269,0,F52R,1079.0,1144.0
270,MI757,MI757,9VMGD,B738,PAX,0.0,,HKT,2019-05-13 22:55:00,2019-05-13 23:59:00,1.0,0.0,0.0,F40,0.0,1409.0,1473.0,E24R,arr,tow,270,0,F40,1409.0,1473.0
271,MI986,MI986,9VSLO,A320,PAX,0.0,WUH,,2019-05-13 00:00:00,2019-05-13 09:00:00,1.0,0.0,1.0,D40L,0.0,34.0,574.0,E6,arr,dpt,271,0,D40L,34.0,574.0
272,MI985,MI985,9VSLO,A320,PAX,0.0,,WUH,2019-05-13 19:55:00,2019-05-13 23:59:00,1.0,0.0,0.0,E4,0.0,1229.0,1473.0,F35R,arr,tow,272,0,E4,1229.0,1473.0
273,MI996,MI996,9VSLL,A320,PAX,0.0,FOC,,2019-05-13 00:00:00,2019-05-13 08:35:00,1.0,0.0,0.0,482,0.0,34.0,549.0,E27R,arr,tow,273,0,482,34.0,549.0
274,MI996,MI996,9VSLL,A320,PAX,0.0,FOC,,2019-05-13 08:35:00,2019-05-13 10:35:00,0.0,0.0,1.0,F59L,0.0,549.0,669.0,E27R,tow,dpt,274,0,F59L,549.0,669.0
275,MI995,MI995,9VSLL,A320,PAX,0.0,,FOC,2019-05-13 20:45:00,2019-05-13 23:59:00,1.0,0.0,0.0,E24L,0.0,1279.0,1473.0,F37,arr,tow,275,0,E24L,1279.0,1473.0
276,MU5081,MU5082,B6149,B738,PAX,0.0,KMG,KMG,2019-05-13 11:10:00,2019-05-13 12:10:00,1.0,0.0,1.0,A3,0.0,704.0,764.0,B3,arr,dpt,276,0,A3,704.0,764.0
277,MU543,MU546,B1113,B789,PAX,0.0,PVG,PVG,2019-05-13 05:25:00,2019-05-13 10:10:00,1.0,0.0,1.0,A20,1.0,359.0,644.0,B5,arr,dpt,277,0,A20,359.0,644.0
278,MU544,MU544,B5938,A332,PAX,0.0,CGQ,,2019-05-13 00:00:00,2019-05-13 00:54:00,1.0,0.0,1.0,466,1.0,34.0,88.0,463,arr,dpt,278,0,466,34.0,88.0
279,MU545,MU545,B5921,A332,PAX,0.0,,CGQ,2019-05-13 21:55:00,2019-05-13 23:59:00,1.0,0.0,0.0,A9,1.0,1349.0,1473.0,462,arr,tow,279,0,A9,1349.0,1473.0
280,MU565,MU566,B209N,B789,PAX,0.0,PVG,PVG,2019-05-13 20:10:00,2019-05-13 23:10:00,1.0,0.0,1.0,C1,1.0,1244.0,1424.0,B6,arr,dpt,280,0,C1,1244.0,1424.0
281,MU567,MU568,B5920,A332,PAX,0.0,PVG,PVG,2019-05-13 15:35:00,2019-05-13 16:35:00,1.0,0.0,1.0,A10,1.0,969.0,1029.0,A15,arr,dpt,281,0,A10,969.0,1029.0
282,NH801,NH802,JA900A,B78X,PAX,0.0,NRT,NRT,2019-05-13 00:18:00,2019-05-13 06:10:00,1.0,0.0,1.0,E4,1.0,52.0,404.0,E28,arr,dpt,282,0,E4,52.0,404.0
283,NH841,NH844,JA875A,B789,PAX,0.0,HND,HND,2019-05-13 17:15:00,2019-05-13 22:10:00,1.0,0.0,1.0,F34,1.0,1069.0,1364.0,E28,arr,dpt,283,0,F34,1069.0,1364.0
284,NH843,NH842,JA893A,B789,PAX,0.0,HND,HND,2019-05-13 06:40:00,2019-05-13 11:00:00,1.0,0.0,1.0,F42,1.0,434.0,694.0,E28,arr,dpt,284,0,F42,434.0,694.0
285,NQ803,NQ803,JA836A,B789,PAX,0.0,,NRT,2019-05-13 23:15:00,2019-05-13 23:59:00,1.0,0.0,0.0,F58,1.0,1429.0,1473.0,F58,arr,tow,285,0,F58,1429.0,1473.0
286,NQ804,NQ804,JA872A,B789,PAX,0.0,NRT,,2019-05-13 00:00:00,2019-05-13 00:36:00,1.0,0.0,1.0,E26,1.0,34.0,70.0,E3,arr,dpt,286,0,E26,34.0,70.0
287,NS3527,NS3528,B1560,B738,PAX,0.0,SJW,SJW,2019-05-13 16:10:00,2019-05-13 17:00:00,1.0,0.0,1.0,D37,0.0,1004.0,1054.0,D35,arr,dpt,287,0,D37,1004.0,1054.0
288,NZ282,NZ281,ZKNZJ,B789,PAX,0.0,AKL,AKL,2019-05-13 06:40:00,2019-05-13 08:50:00,1.0,0.0,1.0,C1,1.0,434.0,564.0,A19,arr,dpt,288,0,C1,434.0,564.0
289,OD801,OD802,9MLNM,B738,PAX,0.0,KUL,KUL,2019-05-13 09:20:00,2019-05-13 10:10:00,1.0,0.0,1.0,C20,0.0,594.0,644.0,A18,arr,dpt,289,0,C20,594.0,644.0
290,OD803,OD804,9MLNS,B738,PAX,0.0,KUL,KUL,2019-05-13 11:30:00,2019-05-13 12:20:00,1.0,0.0,1.0,C1,0.0,724.0,774.0,B6,arr,dpt,290,0,C1,724.0,774.0
291,OD807,OD808,9MLCD,B738,PAX,0.0,KUL,KUL,2019-05-13 16:10:00,2019-05-13 17:00:00,1.0,0.0,1.0,C20,0.0,1004.0,1054.0,B3,arr,dpt,291,0,C20,1004.0,1054.0
292,OD805,OD806,9MLCD,B738,PAX,0.0,KUL,KUL,2019-05-13 20:40:00,2019-05-13 21:30:00,1.0,0.0,1.0,A9,0.0,1274.0,1324.0,A9,arr,dpt,292,0,A9,1274.0,1324.0
293,OZ751,OZ752,HL8359,A359,PAX,0.0,ICN,ICN,2019-05-13 21:30:00,2019-05-13 22:50:00,1.0,0.0,1.0,B8,1.0,1324.0,1404.0,B8,arr,dpt,293,0,B8,1324.0,1404.0
294,OZ753,OZ754,HL7791,B772,PAX,0.0,ICN,ICN,2019-05-13 01:43:00,2019-05-13 02:45:00,1.0,0.0,1.0,B6,1.0,137.0,199.0,B5,arr,dpt,294,0,B6,137.0,199.0
295,PG961,PG962,HSPGN,A319,PAX,0.0,BKK,BKK,2019-05-13 19:20:00,2019-05-13 20:15:00,1.0,0.0,1.0,D38,0.0,1194.0,1249.0,D47,arr,dpt,295,0,D38,1194.0,1249.0
296,PG963,PG968,HSPGT,A319,PAX,0.0,BKK,BKK,2019-05-13 16:25:00,2019-05-13 17:20:00,1.0,0.0,1.0,C18,0.0,1019.0,1074.0,C16,arr,dpt,296,0,C18,1019.0,1074.0
297,PN6357,PN6357,B1898,A320,PAX,0.0,,URC,2019-05-13 23:35:00,2019-05-13 23:59:00,1.0,0.0,0.0,G12,0.0,1449.0,1473.0,G2,arr,tow,297,0,G12,1449.0,1473.0
298,PN6358,PN6358,B1897,A320,PAX,0.0,URC,,2019-05-13 00:00:00,2019-05-13 00:34:00,1.0,0.0,1.0,G13,0.0,34.0,68.0,G1,arr,dpt,298,0,G13,34.0,68.0
299,PO980,PO980,N416MC,B74Y,CGO,0.0,HKG,,2019-05-13 00:00:00,2019-05-13 00:57:00,1.0,0.0,1.0,516,1.0,34.0,91.0,602,arr,dpt,299,0,516,34.0,91.0
300,PR510,PR510,RPC9903,A321,PAX,0.0,MNL,,2019-05-13 00:00:00,2019-05-13 00:20:00,1.0,0.0,1.0,D46,0.0,34.0,54.0,D35,arr,dpt,300,0,D46,34.0,54.0
301,PR511,PR502,RPC9903,A321,PAX,0.0,MNL,MNL,2019-05-13 09:40:00,2019-05-13 10:30:00,1.0,0.0,1.0,D36,0.0,614.0,664.0,C17R,arr,dpt,301,0,D36,614.0,664.0
302,PR501,PR512,RPC9903,A321,PAX,0.0,MNL,MNL,2019-05-13 18:50:00,2019-05-13 19:45:00,1.0,0.0,1.0,D42L,0.0,1164.0,1219.0,C1,arr,dpt,302,0,D42L,1164.0,1219.0
303,PR507,PR508,RPC7777,B77W,PAX,0.0,MNL,MNL,2019-05-13 13:40:00,2019-05-13 14:30:00,1.0,0.0,1.0,C24,1.0,854.0,904.0,C13,arr,dpt,303,0,C24,854.0,904.0
304,PR509,PR509,RPC9925,A321,PAX,0.0,,MNL,2019-05-13 23:10:00,2019-05-13 23:59:00,1.0,0.0,0.0,D38,0.0,1424.0,1473.0,C16,arr,tow,304,0,D38,1424.0,1473.0
305,PX392,PX393,P2PXW,B763,PAX,0.0,POM,POM,2019-05-13 18:30:00,2019-05-13 20:15:00,1.0,0.0,1.0,D35,1.0,1144.0,1249.0,D37,arr,dpt,305,0,D35,1144.0,1249.0
306,QF001,QF001,VHOQL,A388,PAX,0.0,LHR,SYD,2019-05-13 22:15:00,2019-05-13 23:55:00,1.0,0.0,1.0,C26,1.0,1369.0,1469.0,D46,arr,dpt,306,0,C26,1369.0,1469.0
307,QF002,QF002,VHOQC,A388,PAX,0.0,SYD,LHR,2019-05-13 17:25:00,2019-05-13 19:30:00,1.0,0.0,1.0,D46,1.0,1079.0,1204.0,D46,arr,dpt,307,0,D46,1079.0,1204.0
308,QF035,QF036,VHOQK,A388,PAX,0.0,MEL,MEL,2019-05-13 17:55:00,2019-05-13 20:15:00,1.0,0.0,1.0,C26,1.0,1109.0,1249.0,C25,arr,dpt,308,0,C26,1109.0,1249.0
309,QF037,QF038,VHEBJ,A332,PAX,0.0,MEL,MEL,2019-05-13 22:25:00,2019-05-13 23:50:00,1.0,0.0,1.0,C18,1.0,1379.0,1464.0,D44,arr,dpt,309,0,C18,1379.0,1464.0
310,QF051,QF082,VHQPB,A333,PAX,0.0,SYD,BNE,2019-05-13 18:15:00,2019-05-13 21:10:00,1.0,0.0,1.0,C20,1.0,1129.0,1304.0,C15,arr,dpt,310,0,C20,1129.0,1304.0
311,QF081,QF052,VHQPF,A333,PAX,0.0,BNE,SYD,2019-05-13 16:50:00,2019-05-13 20:30:00,1.0,0.0,1.0,D48,1.0,1044.0,1264.0,D34,arr,dpt,311,0,D48,1044.0,1264.0
312,QF071,QF072,VHEBC,A332,PAX,0.0,PER,PER,2019-05-13 17:20:00,2019-05-13 18:40:00,1.0,0.0,1.0,D44,1.0,1074.0,1154.0,C13,arr,dpt,312,0,D44,1074.0,1154.0
313,QR942,QR943,A7ALV,A359,PAX,0.0,DOH,DOH,2019-05-13 09:05:00,2019-05-13 10:45:00,1.0,0.0,1.0,C15,1.0,579.0,679.0,D32,arr,dpt,313,0,C15,579.0,679.0
314,QR944,QR947,A7AME,A359,PAX,0.0,DOH,DOH,2019-05-13 20:15:00,2019-05-13 21:25:00,1.0,0.0,1.0,C17,1.0,1249.0,1319.0,D32,arr,dpt,314,0,C17,1249.0,1319.0
315,QR945,QR945,A7ANF,A35K,PAX,0.0,DOH,,2019-05-13 00:00:00,2019-05-13 02:10:00,1.0,0.0,1.0,D49,1.0,34.0,164.0,D32,arr,dpt,315,0,D49,34.0,164.0
316,QR946,QR946,A7ANA,A35K,PAX,0.0,,DOH,2019-05-13 15:45:00,2019-05-13 23:59:00,1.0,0.0,0.0,C13,1.0,979.0,1473.0,D34,arr,tow,316,0,C13,979.0,1473.0
317,QZ262,QZ263,PKAXV,A320,PAX,0.0,CGK,CGK,2019-05-13 09:50:00,2019-05-13 10:20:00,1.0,0.0,1.0,G14,0.0,624.0,654.0,G1,arr,dpt,317,0,G14,624.0,654.0
318,QZ264,QZ663,PKAZK,A320,PAX,0.0,SRG,CGK,2019-05-13 14:00:00,2019-05-13 14:25:00,1.0,0.0,1.0,G21R,0.0,874.0,899.0,G1,arr,dpt,318,0,G21R,874.0,899.0
319,QZ662,QZ265,PKAZK,A320,PAX,0.0,CGK,SRG,2019-05-13 19:10:00,2019-05-13 19:35:00,1.0,0.0,1.0,G8,0.0,1184.0,1209.0,G2,arr,dpt,319,0,G8,1184.0,1209.0
320,QZ268,QZ269,PKAZH,A320,PAX,0.0,CGK,CGK,2019-05-13 21:15:00,2019-05-13 22:00:00,1.0,0.0,1.0,G9,0.0,1309.0,1354.0,G2,arr,dpt,320,0,G9,1309.0,1354.0
321,QZ365,QZ366,PKAZI,A320,PAX,0.0,BDO,BDO,2019-05-13 11:20:00,2019-05-13 12:00:00,1.0,0.0,1.0,G17,0.0,714.0,754.0,G9,arr,dpt,321,0,G17,714.0,754.0
322,QZ508,QZ509,PKAZI,A320,PAX,0.0,DPS,DPS,2019-05-13 20:20:00,2019-05-13 21:05:00,1.0,0.0,1.0,G14,0.0,1254.0,1299.0,G14,arr,dpt,322,0,G14,1254.0,1299.0
323,QZ502,QZ503,PKAXE,A320,PAX,0.0,DPS,DPS,2019-05-13 09:55:00,2019-05-13 10:35:00,1.0,0.0,1.0,G1,0.0,629.0,669.0,G13,arr,dpt,323,0,G1,629.0,669.0
324,QZ506,QZ507,PKAXE,A320,PAX,0.0,DPS,DPS,2019-05-13 16:40:00,2019-05-13 17:10:00,1.0,0.0,1.0,G7,0.0,1034.0,1064.0,G4,arr,dpt,324,0,G7,1034.0,1064.0
325,QZ504,QZ505,PKAXX,A320,PAX,0.0,DPS,DPS,2019-05-13 11:45:00,2019-05-13 12:15:00,1.0,0.0,1.0,G9,0.0,739.0,769.0,G1,arr,dpt,325,0,G9,739.0,769.0
326,QZ658,QZ659,PKAZL,A320,PAX,0.0,JOG,JOG,2019-05-13 10:45:00,2019-05-13 11:15:00,1.0,0.0,1.0,G6,0.0,679.0,709.0,G2,arr,dpt,326,0,G6,679.0,709.0
